uni_0,uni_1,uni_2,uni_3,value
ind,CO,1999,million metric tons of carbon dioxide,8.2
ind,CO,2002,million metric tons of carbon dioxide,11.7
ind,CO,2017,million metric tons of carbon dioxide,12.5
ind,CO,2016,million metric tons of carbon dioxide,12.0
ind,CO,2015,million metric tons of carbon dioxide,14.0
ind,CO,1998,million metric tons of carbon dioxide,8.5
ind,CO,2004,million metric tons of carbon dioxide,11.9
ind,CO,2000,million metric tons of carbon dioxide,8.9
ind,CO,1997,million metric tons of carbon dioxide,8.0
ind,CO,2007,million metric tons of carbon dioxide,13.0
ind,CO,2010,million metric tons of carbon dioxide,14.0
ind,CO,2003,million metric tons of carbon dioxide,11.4
ind,CO,2011,million metric tons of carbon dioxide,12.6
ind,CO,2001,million metric tons of carbon dioxide,12.4
ind,US,2008,million metric tons of carbon dioxide,971.0
ind,US,2009,million metric tons of carbon dioxide,859.5
ind,US,2005,million metric tons of carbon dioxide,1013.7
ind,US,2006,million metric tons of carbon dioxide,1020.7
ind,US,2012,million metric tons of carbon dioxide,956.3
ind,US,2014,million metric tons of carbon dioxide,988.5
ind,US,2013,million metric tons of carbon dioxide,985.0
ind,US,1999,million metric tons of carbon dioxide,1082.7
ind,US,2002,million metric tons of carbon dioxide,1039.6
ind,US,2017,million metric tons of carbon dioxide,993.8
ind,US,2016,million metric tons of carbon dioxide,968.5
ind,US,2015,million metric tons of carbon dioxide,974.0
ind,US,1998,million metric tons of carbon dioxide,1115.2
ind,US,2004,million metric tons of carbon dioxide,1058.0
ind,US,2000,million metric tons of carbon dioxide,1086.2
ind,US,1997,million metric tons of carbon dioxide,1163.8
ind,US,2007,million metric tons of carbon dioxide,1012.5
ind,US,2010,million metric tons of carbon dioxide,940.9
ind,US,2003,million metric tons of carbon dioxide,1035.0
ind,US,2011,million metric tons of carbon dioxide,944.9
ind,US,2001,million metric tons of carbon dioxide,1052.9
ele,IA,2008,million metric tons of carbon dioxide,41.4
ele,IA,2009,million metric tons of carbon dioxide,37.5
ele,IA,2005,million metric tons of carbon dioxide,36.1
ele,IA,2006,million metric tons of carbon dioxide,36.3
ele,IA,2012,million metric tons of carbon dioxide,34.8
ele,IA,2014,million metric tons of carbon dioxide,32.9
ele,IA,2013,million metric tons of carbon dioxide,32.6
ele,IA,1999,million metric tons of carbon dioxide,34.6
ele,IA,2002,million metric tons of carbon dioxide,36.2
ele,IA,2017,million metric tons of carbon dioxide,25.8
ele,IA,2016,million metric tons of carbon dioxide,25.1
ele,IA,2015,million metric tons of carbon dioxide,28.8
ele,IA,1998,million metric tons of carbon dioxide,34.5
ele,IA,2004,million metric tons of carbon dioxide,36.9
ele,IA,2000,million metric tons of carbon dioxide,36.4
ele,IA,1997,million metric tons of carbon dioxide,30.5
ele,IA,2007,million metric tons of carbon dioxide,39.6
ele,IA,2010,million metric tons of carbon dioxide,41.1
ele,IA,2003,million metric tons of carbon dioxide,36.4
ele,IA,2011,million metric tons of carbon dioxide,37.7
ele,IA,2001,million metric tons of carbon dioxide,36.5
ele,FL,2008,million metric tons of carbon dioxide,117.8
ele,FL,2009,million metric tons of carbon dioxide,111.1
ele,FL,2005,million metric tons of carbon dioxide,127.7
ele,FL,2006,million metric tons of carbon dioxide,124.1
ele,FL,2012,million metric tons of carbon dioxide,107.5
ele,FL,2014,million metric tons of carbon dioxide,109.8
ele,FL,2013,million metric tons of carbon dioxide,105.2
ele,FL,1999,million metric tons of carbon dioxide,116.1
ele,FL,2002,million metric tons of carbon dioxide,122.0
ele,FL,2017,million metric tons of carbon dioxide,103.2
ele,FL,2016,million metric tons of carbon dioxide,106.4
ele,FL,2015,million metric tons of carbon dioxide,108.1
ele,FL,1998,million metric tons of carbon dioxide,119.7
ele,FL,2004,million metric tons of carbon dioxide,127.3
ele,FL,2000,million metric tons of carbon dioxide,118.6
ele,FL,1997,million metric tons of carbon dioxide,108.3
ele,FL,2007,million metric tons of carbon dioxide,125.3
ele,FL,2010,million metric tons of carbon dioxide,120.1
ele,FL,2003,million metric tons of carbon dioxide,126.9
ele,FL,2011,million metric tons of carbon dioxide,111.0
ele,FL,2001,million metric tons of carbon dioxide,119.6
ele,MD,2008,million metric tons of carbon dioxide,28.2
ele,MD,2009,million metric tons of carbon dioxide,24.6
ele,MD,2005,million metric tons of carbon dioxide,32.6
ele,MD,2006,million metric tons of carbon dioxide,29.7
ele,MD,2012,million metric tons of carbon dioxide,19.2
ele,MD,2014,million metric tons of carbon dioxide,19.2
ele,MD,2013,million metric tons of carbon dioxide,17.5
ele,MD,1999,million metric tons of carbon dioxide,32.2
ele,MD,2002,million metric tons of carbon dioxide,31.1
ele,MD,2017,million metric tons of carbon dioxide,11.9
ele,MD,2016,million metric tons of carbon dioxide,17.3
ele,MD,2015,million metric tons of carbon dioxide,16.8
ele,MD,1998,million metric tons of carbon dioxide,31.3
ele,MD,2004,million metric tons of carbon dioxide,31.3
ele,MD,2000,million metric tons of carbon dioxide,31.3
ele,MD,1997,million metric tons of carbon dioxide,28.0
ele,MD,2007,million metric tons of carbon dioxide,30.5
ele,MD,2010,million metric tons of carbon dioxide,25.2
ele,MD,2003,million metric tons of carbon dioxide,32.1
ele,MD,2011,million metric tons of carbon dioxide,22.3
ele,MD,2001,million metric tons of carbon dioxide,30.7
ele,OH,2008,million metric tons of carbon dioxide,128.9
ele,OH,2009,million metric tons of carbon dioxide,115.1
ele,OH,2005,million metric tons of carbon dioxide,134.3
ele,OH,2006,million metric tons of carbon dioxide,130.3
ele,OH,2012,million metric tons of carbon dioxide,95.1
ele,OH,2014,million metric tons of carbon dioxide,98.7
ele,OH,2013,million metric tons of carbon dioxide,102.6
ele,OH,1999,million metric tons of carbon dioxide,119.7
ele,OH,2002,million metric tons of carbon dioxide,125.9
ele,OH,2017,million metric tons of carbon dioxide,79.7
ele,OH,2016,million metric tons of carbon dioxide,81.4
ele,OH,2015,million metric tons of carbon dioxide,83.4
ele,OH,1998,million metric tons of carbon dioxide,124.4
ele,OH,2004,million metric tons of carbon dioxide,125.7
ele,OH,2000,million metric tons of carbon dioxide,126.0
ele,OH,1997,million metric tons of carbon dioxide,120.0
ele,OH,2007,million metric tons of carbon dioxide,132.1
ele,OH,2010,million metric tons of carbon dioxide,122.1
ele,OH,2003,million metric tons of carbon dioxide,130.0
ele,OH,2011,million metric tons of carbon dioxide,111.8
ele,OH,2001,million metric tons of carbon dioxide,119.4
ele,TN,2008,million metric tons of carbon dioxide,54.4
ele,TN,2009,million metric tons of carbon dioxide,39.4
ele,TN,2005,million metric tons of carbon dioxide,55.5
ele,TN,2006,million metric tons of carbon dioxide,57.6
ele,TN,2012,million metric tons of carbon dioxide,37.7
ele,TN,2014,million metric tons of carbon dioxide,37.5
ele,TN,2013,million metric tons of carbon dioxide,33.9
ele,TN,1999,million metric tons of carbon dioxide,54.4
ele,TN,2002,million metric tons of carbon dioxide,54.5
ele,TN,2017,million metric tons of carbon dioxide,32.2
ele,TN,2016,million metric tons of carbon dioxide,36.2
ele,TN,2015,million metric tons of carbon dioxide,33.9
ele,TN,1998,million metric tons of carbon dioxide,54.7
ele,TN,2004,million metric tons of carbon dioxide,54.1
ele,TN,2000,million metric tons of carbon dioxide,59.3
ele,TN,1997,million metric tons of carbon dioxide,56.0
ele,TN,2007,million metric tons of carbon dioxide,57.2
ele,TN,2010,million metric tons of carbon dioxide,43.8
ele,TN,2003,million metric tons of carbon dioxide,51.5
ele,TN,2011,million metric tons of carbon dioxide,41.0
ele,TN,2001,million metric tons of carbon dioxide,56.9
ele,WI,2008,million metric tons of carbon dioxide,44.8
ele,WI,2009,million metric tons of carbon dioxide,40.0
ele,WI,2005,million metric tons of carbon dioxide,49.2
ele,WI,2006,million metric tons of carbon dioxide,43.5
ele,WI,2012,million metric tons of carbon dioxide,37.4
ele,WI,2014,million metric tons of carbon dioxide,40.1
ele,WI,2013,million metric tons of carbon dioxide,43.8
ele,WI,1999,million metric tons of carbon dioxide,43.0
ele,WI,2002,million metric tons of carbon dioxide,44.1
ele,WI,2017,million metric tons of carbon dioxide,41.1
ele,WI,2016,million metric tons of carbon dioxide,38.9
ele,WI,2015,million metric tons of carbon dioxide,42.0
ele,WI,1998,million metric tons of carbon dioxide,42.2
ele,WI,2004,million metric tons of carbon dioxide,45.2
ele,WI,2000,million metric tons of carbon dioxide,44.7
ele,WI,1997,million metric tons of carbon dioxide,42.9
ele,WI,2007,million metric tons of carbon dioxide,44.3
ele,WI,2010,million metric tons of carbon dioxide,43.1
ele,WI,2003,million metric tons of carbon dioxide,44.0
ele,WI,2011,million metric tons of carbon dioxide,42.3
ele,WI,2001,million metric tons of carbon dioxide,44.4
ele,RI,2008,million metric tons of carbon dioxide,2.9
ele,RI,2009,million metric tons of carbon dioxide,3.0
ele,RI,2005,million metric tons of carbon dioxide,2.4
ele,RI,2006,million metric tons of carbon dioxide,2.3
ele,RI,2012,million metric tons of carbon dioxide,3.3
ele,RI,2014,million metric tons of carbon dioxide,2.5
ele,RI,2013,million metric tons of carbon dioxide,2.6
ele,RI,1999,million metric tons of carbon dioxide,3.0
ele,RI,2002,million metric tons of carbon dioxide,2.9
ele,RI,2017,million metric tons of carbon dioxide,2.8
ele,RI,2016,million metric tons of carbon dioxide,2.6
ele,RI,2015,million metric tons of carbon dioxide,2.8
ele,RI,1998,million metric tons of carbon dioxide,3.3
ele,RI,2004,million metric tons of carbon dioxide,2.0
ele,RI,2000,million metric tons of carbon dioxide,2.7
ele,RI,1997,million metric tons of carbon dioxide,3.4
ele,RI,2007,million metric tons of carbon dioxide,2.8
ele,RI,2010,million metric tons of carbon dioxide,3.1
ele,RI,2003,million metric tons of carbon dioxide,2.3
ele,RI,2011,million metric tons of carbon dioxide,3.5
ele,RI,2001,million metric tons of carbon dioxide,3.2
ele,AK,2008,million metric tons of carbon dioxide,3.3
ele,AK,2009,million metric tons of carbon dioxide,3.2
ele,AK,2005,million metric tons of carbon dioxide,3.3
ele,AK,2006,million metric tons of carbon dioxide,3.5
ele,AK,2012,million metric tons of carbon dioxide,3.1
ele,AK,2014,million metric tons of carbon dioxide,2.9
ele,AK,2013,million metric tons of carbon dioxide,2.6
ele,AK,1999,million metric tons of carbon dioxide,3.0
ele,AK,2002,million metric tons of carbon dioxide,3.3
ele,AK,2017,million metric tons of carbon dioxide,2.4
ele,AK,2016,million metric tons of carbon dioxide,2.8
ele,AK,2015,million metric tons of carbon dioxide,3.0
ele,AK,1998,million metric tons of carbon dioxide,2.9
ele,AK,2004,million metric tons of carbon dioxide,3.2
ele,AK,2000,million metric tons of carbon dioxide,3.2
ele,AK,1997,million metric tons of carbon dioxide,2.7
ele,AK,2007,million metric tons of carbon dioxide,3.3
ele,AK,2010,million metric tons of carbon dioxide,3.0
ele,AK,2003,million metric tons of carbon dioxide,3.0
ele,AK,2011,million metric tons of carbon dioxide,3.2
ele,AK,2001,million metric tons of carbon dioxide,3.3
ele,WV,2008,million metric tons of carbon dioxide,85.4
ele,WV,2009,million metric tons of carbon dioxide,66.6
ele,WV,2005,million metric tons of carbon dioxide,86.2
ele,WV,2006,million metric tons of carbon dioxide,86.5
ele,WV,2012,million metric tons of carbon dioxide,67.7
ele,WV,2014,million metric tons of carbon dioxide,74.2
ele,WV,2013,million metric tons of carbon dioxide,69.5
ele,WV,1999,million metric tons of carbon dioxide,86.5
ele,WV,2002,million metric tons of carbon dioxide,87.8
ele,WV,2017,million metric tons of carbon dioxide,65.9
ele,WV,2016,million metric tons of carbon dioxide,69.6
ele,WV,2015,million metric tons of carbon dioxide,66.8
ele,WV,1998,million metric tons of carbon dioxide,83.8
ele,WV,2004,million metric tons of carbon dioxide,83.0
ele,WV,2000,million metric tons of carbon dioxide,85.2
ele,WV,1997,million metric tons of carbon dioxide,82.8
ele,WV,2007,million metric tons of carbon dioxide,87.8
ele,WV,2010,million metric tons of carbon dioxide,75.1
ele,WV,2003,million metric tons of carbon dioxide,87.0
ele,WV,2011,million metric tons of carbon dioxide,72.8
ele,WV,2001,million metric tons of carbon dioxide,75.6
ele,AZ,2008,million metric tons of carbon dioxide,58.1
ele,AZ,2009,million metric tons of carbon dioxide,52.9
ele,AZ,2005,million metric tons of carbon dioxide,51.3
ele,AZ,2006,million metric tons of carbon dioxide,53.2
ele,AZ,2012,million metric tons of carbon dioxide,51.8
ele,AZ,2014,million metric tons of carbon dioxide,53.6
ele,AZ,2013,million metric tons of carbon dioxide,55.2
ele,AZ,1999,million metric tons of carbon dioxide,40.1
ele,AZ,2002,million metric tons of carbon dioxide,45.4
ele,AZ,2017,million metric tons of carbon dioxide,43.8
ele,AZ,2016,million metric tons of carbon dioxide,44.6
ele,AZ,2015,million metric tons of carbon dioxide,50.1
ele,AZ,1998,million metric tons of carbon dioxide,37.8
ele,AZ,2004,million metric tons of carbon dioxide,52.2
ele,AZ,2000,million metric tons of carbon dioxide,45.1
ele,AZ,1997,million metric tons of carbon dioxide,35.3
ele,AZ,2007,million metric tons of carbon dioxide,55.6
ele,AZ,2010,million metric tons of carbon dioxide,54.9
ele,AZ,2003,million metric tons of carbon dioxide,46.6
ele,AZ,2011,million metric tons of carbon dioxide,52.8
ele,AZ,2001,million metric tons of carbon dioxide,46.3
ele,NH,2008,million metric tons of carbon dioxide,6.7
ele,NH,2009,million metric tons of carbon dioxide,5.4
ele,NH,2005,million metric tons of carbon dioxide,7.8
ele,NH,2006,million metric tons of carbon dioxide,6.9
ele,NH,2012,million metric tons of carbon dioxide,4.1
ele,NH,2014,million metric tons of carbon dioxide,3.3
ele,NH,2013,million metric tons of carbon dioxide,3.3
ele,NH,1999,million metric tons of carbon dioxide,4.7
ele,NH,2002,million metric tons of carbon dioxide,4.4
ele,NH,2017,million metric tons of carbon dioxide,1.8
ele,NH,2016,million metric tons of carbon dioxide,2.4
ele,NH,2015,million metric tons of carbon dioxide,3.5
ele,NH,1998,million metric tons of carbon dioxide,4.8
ele,NH,2004,million metric tons of carbon dioxide,7.9
ele,NH,2000,million metric tons of carbon dioxide,4.6
ele,NH,1997,million metric tons of carbon dioxide,5.2
ele,NH,2007,million metric tons of carbon dioxide,6.8
ele,NH,2010,million metric tons of carbon dioxide,5.4
ele,NH,2003,million metric tons of carbon dioxide,7.3
ele,NH,2011,million metric tons of carbon dioxide,5.0
ele,NH,2001,million metric tons of carbon dioxide,4.3
ele,OK,2008,million metric tons of carbon dioxide,51.5
ele,OK,2009,million metric tons of carbon dioxide,50.1
ele,OK,2005,million metric tons of carbon dioxide,49.8
ele,OK,2006,million metric tons of carbon dioxide,50.5
ele,OK,2012,million metric tons of carbon dioxide,47.5
ele,OK,2014,million metric tons of carbon dioxide,42.3
ele,OK,2013,million metric tons of carbon dioxide,44.6
ele,OK,1999,million metric tons of carbon dioxide,42.4
ele,OK,2002,million metric tons of carbon dioxide,46.6
ele,OK,2017,million metric tons of carbon dioxide,30.7
ele,OK,2016,million metric tons of carbon dioxide,35.6
ele,OK,2015,million metric tons of carbon dioxide,39.9
ele,OK,1998,million metric tons of carbon dioxide,43.6
ele,OK,2004,million metric tons of carbon dioxide,45.1
ele,OK,2000,million metric tons of carbon dioxide,44.6
ele,OK,1997,million metric tons of carbon dioxide,42.8
ele,OK,2007,million metric tons of carbon dioxide,49.9
ele,OK,2010,million metric tons of carbon dioxide,47.7
ele,OK,2003,million metric tons of carbon dioxide,47.1
ele,OK,2011,million metric tons of carbon dioxide,49.5
ele,OK,2001,million metric tons of carbon dioxide,44.1
ele,NE,2008,million metric tons of carbon dioxide,22.1
ele,NE,2009,million metric tons of carbon dioxide,23.3
ele,NE,2005,million metric tons of carbon dioxide,21.6
ele,NE,2006,million metric tons of carbon dioxide,21.4
ele,NE,2012,million metric tons of carbon dioxide,24.7
ele,NE,2014,million metric tons of carbon dioxide,24.6
ele,NE,2013,million metric tons of carbon dioxide,26.3
ele,NE,1999,million metric tons of carbon dioxide,18.4
ele,NE,2002,million metric tons of carbon dioxide,20.3
ele,NE,2017,million metric tons of carbon dioxide,20.7
ele,NE,2016,million metric tons of carbon dioxide,21.4
ele,NE,2015,million metric tons of carbon dioxide,23.7
ele,NE,1998,million metric tons of carbon dioxide,19.1
ele,NE,2004,million metric tons of carbon dioxide,20.9
ele,NE,2000,million metric tons of carbon dioxide,19.3
ele,NE,1997,million metric tons of carbon dioxide,17.8
ele,NE,2007,million metric tons of carbon dioxide,20.6
ele,NE,2010,million metric tons of carbon dioxide,23.3
ele,NE,2003,million metric tons of carbon dioxide,21.3
ele,NE,2011,million metric tons of carbon dioxide,25.7
ele,NE,2001,million metric tons of carbon dioxide,20.9
ele,KY,2008,million metric tons of carbon dioxide,96.1
ele,KY,2009,million metric tons of carbon dioxide,88.0
ele,KY,2005,million metric tons of carbon dioxide,93.3
ele,KY,2006,million metric tons of carbon dioxide,96.1
ele,KY,2012,million metric tons of carbon dioxide,87.4
ele,KY,2014,million metric tons of carbon dioxide,87.4
ele,KY,2013,million metric tons of carbon dioxide,87.0
ele,KY,1999,million metric tons of carbon dioxide,87.6
ele,KY,2002,million metric tons of carbon dioxide,90.1
ele,KY,2017,million metric tons of carbon dioxide,63.9
ele,KY,2016,million metric tons of carbon dioxide,73.4
ele,KY,2015,million metric tons of carbon dioxide,77.5
ele,KY,1998,million metric tons of carbon dioxide,84.8
ele,KY,2004,million metric tons of carbon dioxide,90.1
ele,KY,2000,million metric tons of carbon dioxide,89.3
ele,KY,1997,million metric tons of carbon dioxide,84.5
ele,KY,2007,million metric tons of carbon dioxide,95.4
ele,KY,2010,million metric tons of carbon dioxide,95.1
ele,KY,2003,million metric tons of carbon dioxide,88.3
ele,KY,2011,million metric tons of carbon dioxide,94.6
ele,KY,2001,million metric tons of carbon dioxide,90.3
ele,NM,2008,million metric tons of carbon dioxide,30.8
ele,NM,2009,million metric tons of carbon dioxide,33.0
ele,NM,2005,million metric tons of carbon dioxide,32.4
ele,NM,2006,million metric tons of carbon dioxide,33.0
ele,NM,2012,million metric tons of carbon dioxide,29.2
ele,NM,2014,million metric tons of carbon dioxide,24.7
ele,NM,2013,million metric tons of carbon dioxide,28.5
ele,NM,1999,million metric tons of carbon dioxide,30.5
ele,NM,2002,million metric tons of carbon dioxide,29.0
ele,NM,2017,million metric tons of carbon dioxide,23.0
ele,NM,2016,million metric tons of carbon dioxide,23.2
ele,NM,2015,million metric tons of carbon dioxide,24.8
ele,NM,1998,million metric tons of carbon dioxide,29.9
ele,NM,2004,million metric tons of carbon dioxide,31.1
ele,NM,2000,million metric tons of carbon dioxide,31.4
ele,NM,1997,million metric tons of carbon dioxide,29.4
ele,NM,2007,million metric tons of carbon dioxide,31.4
ele,NM,2010,million metric tons of carbon dioxide,29.3
ele,NM,2003,million metric tons of carbon dioxide,31.1
ele,NM,2011,million metric tons of carbon dioxide,31.2
ele,NM,2001,million metric tons of carbon dioxide,30.7
ele,IL,2008,million metric tons of carbon dioxide,97.8
ele,IL,2009,million metric tons of carbon dioxide,91.4
ele,IL,2005,million metric tons of carbon dioxide,94.5
ele,IL,2006,million metric tons of carbon dioxide,92.9
ele,IL,2012,million metric tons of carbon dioxide,86.3
ele,IL,2014,million metric tons of carbon dioxide,88.9
ele,IL,2013,million metric tons of carbon dioxide,90.0
ele,IL,1999,million metric tons of carbon dioxide,80.1
ele,IL,2002,million metric tons of carbon dioxide,89.3
ele,IL,2017,million metric tons of carbon dioxide,65.1
ele,IL,2016,million metric tons of carbon dioxide,67.2
ele,IL,2015,million metric tons of carbon dioxide,77.3
ele,IL,1998,million metric tons of carbon dioxide,79.2
ele,IL,2004,million metric tons of carbon dioxide,95.3
ele,IL,2000,million metric tons of carbon dioxide,86.5
ele,IL,1997,million metric tons of carbon dioxide,80.2
ele,IL,2007,million metric tons of carbon dioxide,97.9
ele,IL,2010,million metric tons of carbon dioxide,95.1
ele,IL,2003,million metric tons of carbon dioxide,89.5
ele,IL,2011,million metric tons of carbon dioxide,92.3
ele,IL,2001,million metric tons of carbon dioxide,86.7
ele,NC,2008,million metric tons of carbon dioxide,74.7
ele,NC,2009,million metric tons of carbon dioxide,64.5
ele,NC,2005,million metric tons of carbon dioxide,75.5
ele,NC,2006,million metric tons of carbon dioxide,72.6
ele,NC,2012,million metric tons of carbon dioxide,57.3
ele,NC,2014,million metric tons of carbon dioxide,57.5
ele,NC,2013,million metric tons of carbon dioxide,56.0
ele,NC,1999,million metric tons of carbon dioxide,67.1
ele,NC,2002,million metric tons of carbon dioxide,71.4
ele,NC,2017,million metric tons of carbon dioxide,47.3
ele,NC,2016,million metric tons of carbon dioxide,51.1
ele,NC,2015,million metric tons of carbon dioxide,52.1
ele,NC,1998,million metric tons of carbon dioxide,67.9
ele,NC,2004,million metric tons of carbon dioxide,71.8
ele,NC,2000,million metric tons of carbon dioxide,71.4
ele,NC,1997,million metric tons of carbon dioxide,67.8
ele,NC,2007,million metric tons of carbon dioxide,78.5
ele,NC,2010,million metric tons of carbon dioxide,73.0
ele,NC,2003,million metric tons of carbon dioxide,70.7
ele,NC,2011,million metric tons of carbon dioxide,62.3
ele,NC,2001,million metric tons of carbon dioxide,68.7
ele,VA,2008,million metric tons of carbon dioxide,36.8
ele,VA,2009,million metric tons of carbon dioxide,31.6
ele,VA,2005,million metric tons of carbon dioxide,42.2
ele,VA,2006,million metric tons of carbon dioxide,37.6
ele,VA,2012,million metric tons of carbon dioxide,25.3
ele,VA,2014,million metric tons of carbon dioxide,30.5
ele,VA,2013,million metric tons of carbon dioxide,31.1
ele,VA,1999,million metric tons of carbon dioxide,38.8
ele,VA,2002,million metric tons of carbon dioxide,42.1
ele,VA,2017,million metric tons of carbon dioxide,28.5
ele,VA,2016,million metric tons of carbon dioxide,33.8
ele,VA,2015,million metric tons of carbon dioxide,32.0
ele,VA,1998,million metric tons of carbon dioxide,37.3
ele,VA,2004,million metric tons of carbon dioxide,41.5
ele,VA,2000,million metric tons of carbon dioxide,43.5
ele,VA,1997,million metric tons of carbon dioxide,34.9
ele,VA,2007,million metric tons of carbon dioxide,42.2
ele,VA,2010,million metric tons of carbon dioxide,34.6
ele,VA,2003,million metric tons of carbon dioxide,41.8
ele,VA,2011,million metric tons of carbon dioxide,28.7
ele,VA,2001,million metric tons of carbon dioxide,43.0
ele,CT,2008,million metric tons of carbon dioxide,8.0
ele,CT,2009,million metric tons of carbon dioxide,6.6
ele,CT,2005,million metric tons of carbon dioxide,10.0
ele,CT,2006,million metric tons of carbon dioxide,9.5
ele,CT,2012,million metric tons of carbon dioxide,7.2
ele,CT,2014,million metric tons of carbon dioxide,6.7
ele,CT,2013,million metric tons of carbon dioxide,6.8
ele,CT,1999,million metric tons of carbon dioxide,10.2
ele,CT,2002,million metric tons of carbon dioxide,8.7
ele,CT,2017,million metric tons of carbon dioxide,6.3
ele,CT,2016,million metric tons of carbon dioxide,7.0
ele,CT,2015,million metric tons of carbon dioxide,7.4
ele,CT,1998,million metric tons of carbon dioxide,11.4
ele,CT,2004,million metric tons of carbon dioxide,8.7
ele,CT,2000,million metric tons of carbon dioxide,10.9
ele,CT,1997,million metric tons of carbon dioxide,12.5
ele,CT,2007,million metric tons of carbon dioxide,8.9
ele,CT,2010,million metric tons of carbon dioxide,7.7
ele,CT,2003,million metric tons of carbon dioxide,7.9
ele,CT,2011,million metric tons of carbon dioxide,6.6
ele,CT,2001,million metric tons of carbon dioxide,9.7
ele,MI,2008,million metric tons of carbon dioxide,73.4
ele,MI,2009,million metric tons of carbon dioxide,70.0
ele,MI,2005,million metric tons of carbon dioxide,76.5
ele,MI,2006,million metric tons of carbon dioxide,72.4
ele,MI,2012,million metric tons of carbon dioxide,63.5
ele,MI,2014,million metric tons of carbon dioxide,60.2
ele,MI,2013,million metric tons of carbon dioxide,62.7
ele,MI,1999,million metric tons of carbon dioxide,76.3
ele,MI,2002,million metric tons of carbon dioxide,72.0
ele,MI,2017,million metric tons of carbon dioxide,55.7
ele,MI,2016,million metric tons of carbon dioxide,55.6
ele,MI,2015,million metric tons of carbon dioxide,63.0
ele,MI,1998,million metric tons of carbon dioxide,77.0
ele,MI,2004,million metric tons of carbon dioxide,74.1
ele,MI,2000,million metric tons of carbon dioxide,73.9
ele,MI,1997,million metric tons of carbon dioxide,72.0
ele,MI,2007,million metric tons of carbon dioxide,76.1
ele,MI,2010,million metric tons of carbon dioxide,71.1
ele,MI,2003,million metric tons of carbon dioxide,70.7
ele,MI,2011,million metric tons of carbon dioxide,65.6
ele,MI,2001,million metric tons of carbon dioxide,73.5
ele,DE,2008,million metric tons of carbon dioxide,6.3
ele,DE,2009,million metric tons of carbon dioxide,3.9
ele,DE,2005,million metric tons of carbon dioxide,6.5
ele,DE,2006,million metric tons of carbon dioxide,5.8
ele,DE,2012,million metric tons of carbon dioxide,4.6
ele,DE,2014,million metric tons of carbon dioxide,3.6
ele,DE,2013,million metric tons of carbon dioxide,4.1
ele,DE,1999,million metric tons of carbon dioxide,5.1
ele,DE,2002,million metric tons of carbon dioxide,5.2
ele,DE,2017,million metric tons of carbon dioxide,2.9
ele,DE,2016,million metric tons of carbon dioxide,3.6
ele,DE,2015,million metric tons of carbon dioxide,3.3
ele,DE,1998,million metric tons of carbon dioxide,5.5
ele,DE,2004,million metric tons of carbon dioxide,6.1
ele,DE,2000,million metric tons of carbon dioxide,5.3
ele,DE,1997,million metric tons of carbon dioxide,5.8
ele,DE,2007,million metric tons of carbon dioxide,6.7
ele,DE,2010,million metric tons of carbon dioxide,4.3
ele,DE,2003,million metric tons of carbon dioxide,5.9
ele,DE,2011,million metric tons of carbon dioxide,3.8
ele,DE,2001,million metric tons of carbon dioxide,5.2
ele,HI,2008,million metric tons of carbon dioxide,7.9
ele,HI,2009,million metric tons of carbon dioxide,7.7
ele,HI,2005,million metric tons of carbon dioxide,8.1
ele,HI,2006,million metric tons of carbon dioxide,8.1
ele,HI,2012,million metric tons of carbon dioxide,7.1
ele,HI,2014,million metric tons of carbon dioxide,6.7
ele,HI,2013,million metric tons of carbon dioxide,6.8
ele,HI,1999,million metric tons of carbon dioxide,7.9
ele,HI,2002,million metric tons of carbon dioxide,8.6
ele,HI,2017,million metric tons of carbon dioxide,5.6
ele,HI,2016,million metric tons of carbon dioxide,6.6
ele,HI,2015,million metric tons of carbon dioxide,6.6
ele,HI,1998,million metric tons of carbon dioxide,7.8
ele,HI,2004,million metric tons of carbon dioxide,8.2
ele,HI,2000,million metric tons of carbon dioxide,8.0
ele,HI,1997,million metric tons of carbon dioxide,8.0
ele,HI,2007,million metric tons of carbon dioxide,8.1
ele,HI,2010,million metric tons of carbon dioxide,7.6
ele,HI,2003,million metric tons of carbon dioxide,7.9
ele,HI,2011,million metric tons of carbon dioxide,7.4
ele,HI,2001,million metric tons of carbon dioxide,8.0
ele,GA,2008,million metric tons of carbon dioxide,86.5
ele,GA,2009,million metric tons of carbon dioxide,74.5
ele,GA,2005,million metric tons of carbon dioxide,86.1
ele,GA,2006,million metric tons of carbon dioxide,86.7
ele,GA,2012,million metric tons of carbon dioxide,56.2
ele,GA,2014,million metric tons of carbon dioxide,60.0
ele,GA,2013,million metric tons of carbon dioxide,54.0
ele,GA,1999,million metric tons of carbon dioxide,72.2
ele,GA,2002,million metric tons of carbon dioxide,75.9
ele,GA,2017,million metric tons of carbon dioxide,52.3
ele,GA,2016,million metric tons of carbon dioxide,57.9
ele,GA,2015,million metric tons of carbon dioxide,56.1
ele,GA,1998,million metric tons of carbon dioxide,70.8
ele,GA,2004,million metric tons of carbon dioxide,78.2
ele,GA,2000,million metric tons of carbon dioxide,76.2
ele,GA,1997,million metric tons of carbon dioxide,69.2
ele,GA,2007,million metric tons of carbon dioxide,92.4
ele,GA,2010,million metric tons of carbon dioxide,79.9
ele,GA,2003,million metric tons of carbon dioxide,76.1
ele,GA,2011,million metric tons of carbon dioxide,68.5
